incident_id,date_time,crime_type,latitude,longitude,district,pincode,outcome,victim_age,victim_gender,source,severity
GZB_006486,2023-10-05 20:58:53,Vehicle Theft,28.66445482923504,77.40450107252335,Ghaziabad,201012,Investigation,47,Male,CommunityReport,3
GZB_006487,2024-08-20 08:09:57,Theft,28.663019174877615,77.45954753767177,Ghaziabad,201002,Charge Sheeted,39,Male,FIR,2
GZB_006488,2025-04-20 04:35:28,Assault,28.65376537852523,77.40903241960858,Ghaziabad,201002,Investigation,22,Female,FIR,3
GZB_006489,2025-05-03 03:20:35,Robbery,28.696059906499695,77.44891508723246,Ghaziabad,201011,Investigation,12,Male,News,4
GZB_006490,2023-08-04 18:27:06,Domestic Violence,28.72867727485296,77.46504788516732,Ghaziabad,201003,Investigation,29,Male,CommunityReport,3
GZB_006491,2023-09-21 18:46:19,Cyber Crime,28.566679248097294,77.46116936290399,Ghaziabad,201007,Investigation,14,Male,News,2
GZB_006492,2025-05-05 12:23:12,Theft,28.70396443107224,77.44029230523621,Ghaziabad,201001,Arrest,24,Female,PoliceDataset,2
GZB_006493,2024-04-25 16:02:09,Theft,28.57552393565366,77.47994258101909,Ghaziabad,201007,Investigation,8,Male,News,2
GZB_006494,2023-02-16 09:39:04,Harassment,28.70641203189288,77.44301415453774,Ghaziabad,201011,Investigation,38,Male,CommunityReport,2
GZB_006495,2025-07-03 17:32:52,Harassment,28.717538584303128,77.4538578829891,Ghaziabad,201010,Investigation,43,Male,FIR,2
GZB_006496,2023-07-19 16:56:38,Theft,28.663193177350983,77.45726509122228,Ghaziabad,201011,Investigation,55,Female,News,2
GZB_006497,2023-06-23 18:29:47,Robbery,28.71739820600011,77.45119924158425,Ghaziabad,201011,No Action,43,Male,FIR,4
GZB_006498,2025-09-24 09:12:52,Assault,28.696977311863296,77.45062655791807,Ghaziabad,201002,Arrest,34,Male,CommunityReport,3
GZB_006499,2025-06-14 14:34:26,Burglary,28.665058345230463,77.44915939634937,Ghaziabad,201002,Investigation,51,Male,FIR,3
GZB_006500,2023-10-02 18:50:17,Theft,28.670172411280973,77.45435164710018,Ghaziabad,201012,Investigation,56,Male,News,2
GZB_006501,2025-03-14 07:19:31,Robbery,28.707938331935555,77.44094677995285,Ghaziabad,201003,Arrest,28,Male,FIR,4
GZB_006502,2024-02-10 10:24:35,Burglary,28.66354370355951,77.45435819090385,Ghaziabad,201011,Pending,23,Male,FIR,3
GZB_006503,2025-05-02 04:48:16,Theft,28.658923053356816,77.41131009876194,Ghaziabad,201006,Investigation,36,Male,FIR,2
GZB_006504,2024-01-28 20:11:28,Theft,28.5853920089394,77.37729294018635,Ghaziabad,201002,No Action,18,Male,News,2
GZB_006505,2025-02-09 22:28:40,Cyber Crime,28.66937759714341,77.44465678424159,Ghaziabad,201003,No Action,40,Female,FIR,2
GZB_006506,2023-05-06 10:58:22,Burglary,28.701979802488097,77.45062507904541,Ghaziabad,201004,No Action,30,Male,News,3
GZB_006507,2024-11-21 05:19:43,Robbery,28.70824697110366,77.45563224923158,Ghaziabad,201003,No Action,44,Male,News,4
GZB_006508,2024-01-08 03:43:06,Cyber Crime,28.660690354035776,77.45119703790665,Ghaziabad,201002,No Action,18,Male,FIR,2
GZB_006509,2024-07-06 09:12:15,Robbery,28.566207684641874,77.45450633922253,Ghaziabad,201011,Arrest,30,Male,FIR,4
GZB_006510,2025-01-09 15:06:59,Vehicle Theft,28.645437230101557,77.46803656492334,Ghaziabad,201005,Investigation,39,Male,FIR,3
GZB_006511,2025-09-28 18:21:17,Cyber Crime,28.53939501276346,77.52710435779514,Ghaziabad,201001,No Action,19,Male,FIR,2
GZB_006512,2024-12-03 19:16:03,Theft,28.67923766587652,77.4580842148756,Ghaziabad,201002,Investigation,23,Male,News,2
GZB_006513,2024-05-08 10:01:23,Burglary,28.711470751872778,77.45927319155517,Ghaziabad,201005,Investigation,36,Male,FIR,3
GZB_006514,2025-04-18 16:31:27,Domestic Violence,28.690041767286793,77.37640561296796,Ghaziabad,201006,Investigation,31,Female,FIR,3
GZB_006515,2023-11-01 18:27:06,Fraud,28.718408621643825,77.44093801555455,Ghaziabad,201003,Investigation,39,Male,FIR,2
GZB_006516,2025-08-08 18:17:29,Cyber Crime,28.648646183447404,77.41308452146654,Ghaziabad,201001,Investigation,58,Male,PoliceDataset,2
GZB_006517,2024-08-13 20:39:36,Cyber Crime,28.561207383675487,77.53842623030175,Ghaziabad,201004,No Action,39,Other,FIR,2
GZB_006518,2024-05-07 06:49:20,Robbery,28.655142977038228,77.41735133859048,Ghaziabad,201001,No Action,46,Male,FIR,4
GZB_006519,2024-01-06 16:17:40,Robbery,28.716927318660513,77.36873573273148,Ghaziabad,201011,Charge Sheeted,40,Female,CommunityReport,4
GZB_006520,2024-08-03 18:31:30,Burglary,28.604085837521612,77.43812101160744,Ghaziabad,201005,Investigation,17,Male,News,3
GZB_006521,2024-10-06 10:40:13,Theft,28.699973969181134,77.44655378361252,Ghaziabad,201011,Investigation,23,Male,PoliceDataset,2
GZB_006522,2024-02-07 15:14:23,Assault,28.654633997492358,77.4076783009307,Ghaziabad,201003,No Action,8,Female,CommunityReport,3
GZB_006523,2025-05-13 14:40:00,Sexual Assault,28.709871930349188,77.4469168240718,Ghaziabad,201010,No Action,34,Male,PoliceDataset,5
GZB_006524,2023-11-17 08:41:02,Theft,28.69944553304583,77.44961991849128,Ghaziabad,201006,Investigation,13,Male,News,2
GZB_006525,2025-01-05 14:30:00,Burglary,28.705298953330363,77.44120555300837,Ghaziabad,201006,No Action,18,Female,FIR,3
GZB_006526,2023-08-29 08:26:31,Theft,28.709864848190062,77.4591429029013,Ghaziabad,201011,No Action,42,Female,FIR,2
GZB_006527,2025-06-10 08:37:41,Cyber Crime,28.704028222131214,77.44108919153355,Ghaziabad,201004,Investigation,24,Male,News,2
GZB_006528,2023-09-30 12:03:27,Assault,28.695074229610448,77.43123366122161,Ghaziabad,201002,Charge Sheeted,8,Male,PoliceDataset,3
GZB_006529,2023-03-12 06:06:41,Theft,28.59272699366695,77.41114709386949,Ghaziabad,201001,Arrest,14,Male,PoliceDataset,2
GZB_006530,2024-05-21 20:07:58,Theft,28.66803798000797,77.45817162012142,Ghaziabad,201001,Arrest,12,Male,CommunityReport,2
GZB_006531,2025-09-06 04:42:47,Robbery,28.70441750051422,77.44073594265637,Ghaziabad,201004,Investigation,16,Male,FIR,4
GZB_006532,2023-10-02 16:00:01,Vehicle Theft,28.668184132535732,77.45304480187369,Ghaziabad,201005,Pending,15,Female,FIR,3
GZB_006533,2025-03-31 20:59:10,Vehicle Theft,28.666047495477223,77.44669697593908,Ghaziabad,201003,No Action,26,Male,CommunityReport,3
GZB_006534,2025-04-13 18:17:42,Burglary,28.68977429575587,77.44847420103902,Ghaziabad,201011,Investigation,33,Male,News,3
GZB_006535,2023-06-05 15:56:18,Burglary,28.573462606726874,77.4899842716285,Ghaziabad,201004,Investigation,26,Male,FIR,3
GZB_006536,2023-05-14 12:26:08,Cyber Crime,28.707397862625793,77.44872595875395,Ghaziabad,201006,Investigation,30,Female,FIR,2
GZB_006537,2025-01-03 17:54:52,Domestic Violence,28.658209889189845,77.41088759726452,Ghaziabad,201003,Investigation,21,Male,News,3
GZB_006538,2024-04-02 18:29:29,Assault,28.711337843426502,77.4520799454902,Ghaziabad,201012,Investigation,10,Male,FIR,3
GZB_006539,2025-10-28 18:07:59,Assault,28.65488943980654,77.41705260623999,Ghaziabad,201002,Pending,21,Male,FIR,3
GZB_006540,2024-02-09 17:44:54,Domestic Violence,28.701164582524797,77.45602020193492,Ghaziabad,201005,Investigation,35,Female,FIR,3
GZB_006541,2024-01-12 20:05:01,Theft,28.661789432428147,77.40799438345434,Ghaziabad,201007,No Action,32,Male,News,2
GZB_006542,2023-10-27 14:03:39,Cyber Crime,28.70585699392901,77.45083652026332,Ghaziabad,201003,Investigation,38,Male,FIR,2
GZB_006543,2025-04-08 10:57:12,Assault,28.65530495776699,77.4124092489431,Ghaziabad,201010,Arrest,23,Male,CommunityReport,3
GZB_006544,2024-09-19 00:21:38,Theft,28.670628290007357,77.45160444753488,Ghaziabad,201005,Investigation,30,Male,PoliceDataset,2
GZB_006545,2023-10-24 07:27:10,Burglary,28.613083681361008,77.39543530874433,Ghaziabad,201007,Investigation,26,Male,FIR,3
GZB_006546,2025-02-19 11:58:52,Theft,28.722333931867652,77.44067088926907,Ghaziabad,201003,Investigation,47,Male,FIR,2
GZB_006547,2023-11-17 11:23:08,Robbery,28.703778808725858,77.44745866126424,Ghaziabad,201004,Pending,33,Male,FIR,4
GZB_006548,2024-05-13 15:51:48,Theft,28.679145283982873,77.45221605386772,Ghaziabad,201005,Pending,34,Male,FIR,2
GZB_006549,2023-03-08 07:47:24,Theft,28.70788271143515,77.44483379506319,Ghaziabad,201004,Investigation,35,Female,PoliceDataset,2
GZB_006550,2024-01-14 08:53:41,Assault,28.709204791672164,77.44890016104331,Ghaziabad,201006,Arrest,32,Male,CommunityReport,3
GZB_006551,2023-01-18 15:21:09,Assault,28.708987455044564,77.44727642447462,Ghaziabad,201011,Investigation,35,Female,FIR,3
GZB_006552,2023-12-14 11:20:06,Assault,28.613619293546922,77.37825278532014,Ghaziabad,201012,Investigation,44,Female,FIR,3
GZB_006553,2025-07-28 17:21:25,Domestic Violence,28.661593929886234,77.45541965834826,Ghaziabad,201007,No Action,35,Female,CommunityReport,3
GZB_006554,2023-03-05 20:51:49,Cyber Crime,28.670671476502786,77.45443956217392,Ghaziabad,201006,Investigation,36,Male,FIR,2
GZB_006555,2024-03-06 15:59:56,Domestic Violence,28.747901721225716,77.49016253568146,Ghaziabad,201007,Investigation,37,Male,FIR,3
GZB_006556,2023-05-28 05:18:05,Theft,28.681921883829553,77.45217055020899,Ghaziabad,201007,Investigation,63,Male,CommunityReport,2
GZB_006557,2024-07-10 18:32:04,Cyber Crime,28.589894299850208,77.5447512415543,Ghaziabad,201001,No Action,45,Male,FIR,2
GZB_006558,2023-10-22 07:52:32,Robbery,28.705534244843452,77.45065798192607,Ghaziabad,201004,Arrest,30,Male,News,4
GZB_006559,2024-09-16 10:38:56,Harassment,28.6639480379879,77.45792987367699,Ghaziabad,201005,Investigation,15,Female,FIR,2
GZB_006560,2024-05-04 20:03:15,Theft,28.666057568961634,77.45140961768637,Ghaziabad,201011,Investigation,8,Female,News,2
GZB_006561,2023-03-17 17:55:19,Vehicle Theft,28.66173028761822,77.45930170419317,Ghaziabad,201011,Pending,41,Male,PoliceDataset,3
GZB_006562,2025-04-23 11:12:11,Vehicle Theft,28.646073986356285,77.41171934916993,Ghaziabad,201002,Investigation,29,Male,FIR,3
GZB_006563,2023-01-15 22:04:48,Robbery,28.653272793475367,77.40559168635099,Ghaziabad,201002,No Action,29,Male,PoliceDataset,4
GZB_006564,2024-10-29 00:46:55,Theft,28.71705888277379,77.40305358632551,Ghaziabad,201006,Investigation,25,Male,PoliceDataset,2
GZB_006565,2023-08-08 19:18:56,Assault,28.66563810672445,77.40576664279875,Ghaziabad,201005,Investigation,8,Female,CommunityReport,3
GZB_006566,2023-04-22 18:20:55,Assault,28.65589574438585,77.5196346868981,Ghaziabad,201003,No Action,37,Male,FIR,3
GZB_006567,2025-10-07 19:57:30,Cyber Crime,28.66196157737945,77.45108976066548,Ghaziabad,201005,Pending,28,Male,CommunityReport,2
GZB_006568,2023-08-09 12:17:45,Vehicle Theft,28.635433493996334,77.45212875332973,Ghaziabad,201001,Pending,24,Female,FIR,3
GZB_006569,2024-08-12 00:36:36,Theft,28.667714846443562,77.46270442341256,Ghaziabad,201007,Investigation,26,Male,FIR,2
GZB_006570,2024-06-21 15:25:11,Assault,28.674380634924134,77.44046791534758,Ghaziabad,201007,Investigation,29,Female,CommunityReport,3
GZB_006571,2025-09-11 09:49:44,Theft,28.70450861404159,77.4125554217886,Ghaziabad,201002,Investigation,10,Male,FIR,2
GZB_006572,2025-07-23 15:32:55,Domestic Violence,28.609001492360672,77.49792262584816,Ghaziabad,201002,Arrest,34,Male,FIR,3
GZB_006573,2024-01-15 11:44:03,Theft,28.66690487704137,77.45686236113387,Ghaziabad,201011,Arrest,23,Male,PoliceDataset,2
GZB_006574,2023-10-15 20:31:17,Vehicle Theft,28.541394561105776,77.54935562418629,Ghaziabad,201005,Investigation,28,Male,FIR,3
GZB_006575,2023-01-25 14:09:07,Theft,28.691962420660246,77.44337830001541,Ghaziabad,201010,Investigation,34,Female,PoliceDataset,2
GZB_006576,2023-03-17 19:47:18,Vehicle Theft,28.657493301080464,77.45129727429699,Ghaziabad,201011,Investigation,28,Male,PoliceDataset,3
GZB_006577,2024-01-16 09:08:22,Domestic Violence,28.653724774525326,77.40904383535802,Ghaziabad,201012,Arrest,31,Female,CommunityReport,3
GZB_006578,2023-07-25 13:04:42,Burglary,28.626308200590778,77.39562844561037,Ghaziabad,201005,Arrest,17,Male,FIR,3
GZB_006579,2024-10-22 20:33:05,Theft,28.66036719054051,77.36504411206262,Ghaziabad,201011,Pending,13,Male,FIR,2
GZB_006580,2024-02-01 04:12:34,Assault,28.66714017453284,77.43843375674929,Ghaziabad,201005,Investigation,44,Male,News,3
GZB_006581,2023-12-19 09:35:17,Theft,28.6755101106248,77.4326405126854,Ghaziabad,201012,Investigation,16,Male,FIR,2
GZB_006582,2024-07-12 09:34:46,Vehicle Theft,28.6697164283669,77.45317675326076,Ghaziabad,201001,Arrest,34,Male,News,3
GZB_006583,2025-06-11 09:47:10,Cyber Crime,28.630525941786555,77.49522007430926,Ghaziabad,201003,Investigation,38,Male,FIR,2
GZB_006584,2025-01-14 20:29:08,Robbery,28.649204388814514,77.42570791161388,Ghaziabad,201006,No Action,39,Male,PoliceDataset,4
GZB_006585,2024-05-16 08:37:24,Theft,28.610809157321523,77.44062361887413,Ghaziabad,201007,Arrest,26,Female,PoliceDataset,2
GZB_006586,2025-03-16 09:07:59,Harassment,28.665780761740063,77.45232171900356,Ghaziabad,201006,Investigation,38,Male,FIR,2
GZB_006587,2024-01-27 09:20:02,Burglary,28.704543331702972,77.45403776517027,Ghaziabad,201011,Investigation,53,Male,News,3
GZB_006588,2023-04-10 12:12:04,Robbery,28.627627413627195,77.38511400813762,Ghaziabad,201011,Investigation,30,Male,FIR,4
GZB_006589,2023-06-09 09:18:47,Domestic Violence,28.574610391598988,77.39473622443293,Ghaziabad,201012,Arrest,25,Other,CommunityReport,3
GZB_006590,2025-10-17 12:58:41,Domestic Violence,28.6529870812781,77.40357026108553,Ghaziabad,201010,Pending,28,Male,FIR,3
GZB_006591,2024-02-20 13:23:29,Burglary,28.711189697153717,77.45301366305598,Ghaziabad,201003,Arrest,54,Female,CommunityReport,3
GZB_006592,2024-08-19 06:42:33,Burglary,28.653975424282358,77.40886054269772,Ghaziabad,201001,Arrest,22,Male,FIR,3
GZB_006593,2025-05-28 18:31:26,Theft,28.70678926707725,77.44216070030178,Ghaziabad,201011,Investigation,51,Male,FIR,2
GZB_006594,2023-01-17 09:47:21,Vehicle Theft,28.702166496005017,77.45853316772146,Ghaziabad,201003,Arrest,33,Male,FIR,3
GZB_006595,2023-12-30 03:21:29,Assault,28.703315471653134,77.45597505438379,Ghaziabad,201003,Investigation,26,Male,CommunityReport,3
GZB_006596,2023-12-16 06:28:34,Burglary,28.665881511845296,77.44508206889103,Ghaziabad,201007,Investigation,43,Male,News,3
GZB_006597,2025-03-11 10:19:03,Theft,28.69686862032112,77.54264013683813,Ghaziabad,201012,Investigation,41,Male,PoliceDataset,2
GZB_006598,2025-09-03 18:58:00,Theft,28.709523678656964,77.45496145585531,Ghaziabad,201005,Pending,38,Male,PoliceDataset,2
GZB_006599,2025-10-04 09:26:41,Theft,28.663841336009757,77.45855188117122,Ghaziabad,201006,Investigation,15,Male,FIR,2
GZB_006600,2024-02-23 15:32:31,Theft,28.69091558262246,77.41060095894423,Ghaziabad,201004,Investigation,49,Male,FIR,2
GZB_006601,2025-06-08 12:58:47,Theft,28.712839363183573,77.44278814731935,Ghaziabad,201012,Pending,19,Male,FIR,2
GZB_006602,2025-05-17 23:22:53,Cyber Crime,28.72343870833112,77.4232414461941,Ghaziabad,201007,Investigation,19,Female,News,2
GZB_006603,2024-12-15 03:17:43,Domestic Violence,28.700829270810274,77.45277628648397,Ghaziabad,201010,Investigation,38,Male,FIR,3
GZB_006604,2025-07-22 10:02:05,Cyber Crime,28.66671848290191,77.45550197586824,Ghaziabad,201010,Pending,14,Male,CommunityReport,2
GZB_006605,2025-05-12 12:08:19,Robbery,28.663851476140007,77.41810991269998,Ghaziabad,201010,Arrest,13,Male,FIR,4
GZB_006606,2023-09-27 05:59:28,Vehicle Theft,28.705488572856854,77.44927338234886,Ghaziabad,201005,No Action,8,Female,FIR,3
GZB_006607,2025-09-09 20:51:43,Theft,28.658298668949755,77.39989987713406,Ghaziabad,201007,Arrest,32,Male,PoliceDataset,2
GZB_006608,2025-02-26 00:05:38,Domestic Violence,28.700564589708634,77.46118943484322,Ghaziabad,201004,Investigation,32,Male,FIR,3
GZB_006609,2023-12-03 09:19:58,Sexual Assault,28.64992045540051,77.42061904008584,Ghaziabad,201002,Investigation,33,Male,News,5
GZB_006610,2025-03-31 09:51:56,Robbery,28.658209500574387,77.40817937053228,Ghaziabad,201007,Pending,26,Female,News,4
GZB_006611,2025-01-16 08:09:22,Theft,28.651876946086663,77.41419538581277,Ghaziabad,201002,Arrest,41,Female,FIR,2
GZB_006612,2025-01-07 18:41:38,Sexual Assault,28.647232441674603,77.4465089656704,Ghaziabad,201002,Investigation,12,Male,News,5
GZB_006613,2023-01-26 10:36:26,Robbery,28.627092381764477,77.39204109263616,Ghaziabad,201002,No Action,21,Male,FIR,4
GZB_006614,2023-04-18 15:14:06,Harassment,28.71098363232786,77.45672369297667,Ghaziabad,201004,Investigation,27,Female,FIR,2
GZB_006615,2024-02-12 15:29:26,Theft,28.67265092046636,77.4611302991947,Ghaziabad,201003,Pending,50,Male,FIR,2
GZB_006616,2024-10-29 11:11:27,Assault,28.559436452042107,77.43006329557171,Ghaziabad,201012,Pending,8,Female,FIR,3
GZB_006617,2024-02-19 16:15:53,Harassment,28.664832284093485,77.45755920537978,Ghaziabad,201002,No Action,8,Female,PoliceDataset,2
GZB_006618,2023-09-22 19:43:26,Burglary,28.711622382442716,77.46224021351762,Ghaziabad,201005,Investigation,40,Female,FIR,3
GZB_006619,2025-05-15 18:06:36,Burglary,28.71101918731347,77.4450377844896,Ghaziabad,201010,Pending,38,Male,FIR,3
GZB_006620,2023-02-01 09:17:36,Domestic Violence,28.665950516285218,77.44332861930856,Ghaziabad,201007,Investigation,33,Male,PoliceDataset,3
GZB_006621,2023-12-10 00:34:15,Theft,28.704285351698598,77.46295648296483,Ghaziabad,201011,Investigation,26,Male,PoliceDataset,2
GZB_006622,2023-03-17 20:19:41,Theft,28.69978934321582,77.45075274722016,Ghaziabad,201003,Investigation,13,Male,FIR,2
GZB_006623,2025-04-04 20:58:40,Vehicle Theft,28.660405423382326,77.41627007414982,Ghaziabad,201010,Investigation,29,Female,FIR,3
GZB_006624,2025-05-18 03:54:43,Assault,28.623804077027724,77.53190400820601,Ghaziabad,201011,Charge Sheeted,38,Female,CommunityReport,3
GZB_006625,2025-03-23 18:00:40,Assault,28.698480999245234,77.44511069413197,Ghaziabad,201011,Investigation,25,Male,FIR,3
GZB_006626,2025-06-12 21:52:55,Theft,28.598626456389614,77.40850053102403,Ghaziabad,201002,Investigation,40,Male,PoliceDataset,2
GZB_006627,2025-05-14 06:57:15,Burglary,28.644622354676876,77.41672609146588,Ghaziabad,201001,No Action,29,Male,FIR,3
GZB_006628,2025-08-28 15:56:29,Theft,28.701371176269443,77.44806241688245,Ghaziabad,201004,Arrest,24,Male,FIR,2
GZB_006629,2023-11-15 16:17:03,Theft,28.558376119587738,77.51520271335009,Ghaziabad,201001,Arrest,34,Male,News,2
GZB_006630,2024-07-07 15:58:14,Sexual Assault,28.702680996361714,77.45657793797484,Ghaziabad,201007,Pending,38,Male,News,5
GZB_006631,2023-12-27 11:19:48,Burglary,28.710705167012843,77.44661821074651,Ghaziabad,201011,Investigation,20,Male,News,3
GZB_006632,2025-04-07 12:13:25,Cyber Crime,28.70783011140584,77.44689861657535,Ghaziabad,201006,Investigation,34,Male,PoliceDataset,2
GZB_006633,2025-07-25 13:50:14,Assault,28.627048543291014,77.3711967741723,Ghaziabad,201004,Investigation,23,Male,PoliceDataset,3
GZB_006634,2024-10-12 17:47:17,Robbery,28.69326042986714,77.45816230716565,Ghaziabad,201011,Investigation,19,Male,FIR,4
GZB_006635,2023-12-02 14:39:57,Robbery,28.69973328054865,77.44965478435424,Ghaziabad,201012,Pending,41,Male,CommunityReport,4
GZB_006636,2024-10-09 07:55:14,Assault,28.742164884841095,77.4885165369201,Ghaziabad,201001,Investigation,42,Male,FIR,3
GZB_006637,2024-02-10 08:24:25,Fraud,28.699414474990093,77.45068562829245,Ghaziabad,201010,Investigation,15,Male,CommunityReport,2
GZB_006638,2024-09-19 18:57:31,Assault,28.675879720767167,77.45233551381136,Ghaziabad,201011,Investigation,8,Male,FIR,3
GZB_006639,2023-05-11 17:55:53,Vehicle Theft,28.67948807726665,77.4619036858406,Ghaziabad,201003,Arrest,19,Female,FIR,3
GZB_006640,2023-04-03 17:36:20,Assault,28.669615268468238,77.4549274475908,Ghaziabad,201006,Arrest,18,Female,PoliceDataset,3
GZB_006641,2025-07-30 11:17:24,Robbery,28.5706555351955,77.4957254513603,Ghaziabad,201003,Arrest,19,Male,CommunityReport,4
GZB_006642,2023-06-29 19:08:28,Vehicle Theft,28.715807468031862,77.44149956209206,Ghaziabad,201006,Investigation,12,Male,CommunityReport,3
GZB_006643,2023-09-11 08:47:56,Theft,28.666134883183574,77.45431163000644,Ghaziabad,201007,Investigation,33,Male,FIR,2
GZB_006644,2023-07-10 08:26:44,Harassment,28.59930661565184,77.5100812973999,Ghaziabad,201010,No Action,10,Male,PoliceDataset,2
GZB_006645,2025-02-05 15:53:40,Fraud,28.653360308338158,77.41219890161355,Ghaziabad,201003,No Action,53,Male,PoliceDataset,2
GZB_006646,2025-07-08 03:52:18,Vehicle Theft,28.656567923307033,77.40829317746832,Ghaziabad,201002,Pending,26,Female,FIR,3
GZB_006647,2024-12-13 13:22:07,Theft,28.652252707275625,77.41154450145275,Ghaziabad,201004,Investigation,40,Male,FIR,2
GZB_006648,2023-05-07 18:05:06,Theft,28.612639813302163,77.53391905813727,Ghaziabad,201011,Pending,30,Female,FIR,2
GZB_006649,2023-09-02 22:19:31,Domestic Violence,28.63764612553199,77.36311779482362,Ghaziabad,201002,No Action,41,Female,FIR,3
GZB_006650,2025-09-17 07:23:42,Theft,28.712008540204753,77.46206724619931,Ghaziabad,201005,Arrest,32,Male,PoliceDataset,2
GZB_006651,2024-09-04 09:52:09,Robbery,28.719898140960748,77.48115156744873,Ghaziabad,201005,Arrest,27,Male,FIR,4
GZB_006652,2023-02-24 13:33:04,Fraud,28.646949000989682,77.46988479395787,Ghaziabad,201010,No Action,43,Male,News,2
GZB_006653,2024-03-08 22:26:01,Burglary,28.734192601249813,77.50206571062198,Ghaziabad,201005,Arrest,16,Male,News,3
GZB_006654,2023-08-08 18:39:20,Harassment,28.73266267330759,77.39473639528613,Ghaziabad,201005,Arrest,40,Male,News,2
GZB_006655,2023-06-13 11:46:02,Theft,28.67607738210976,77.45417273171557,Ghaziabad,201001,Investigation,21,Female,FIR,2
GZB_006656,2023-09-25 06:01:22,Domestic Violence,28.599495386456105,77.53273273124724,Ghaziabad,201012,Investigation,40,Male,News,3
GZB_006657,2023-05-28 18:15:18,Theft,28.652129522321413,77.41387393084949,Ghaziabad,201004,Investigation,35,Male,FIR,2
GZB_006658,2024-04-11 06:46:04,Assault,28.651543112873057,77.41297752339217,Ghaziabad,201011,Investigation,25,Male,FIR,3
GZB_006659,2025-05-18 00:12:40,Theft,28.66503307731738,77.45441146555805,Ghaziabad,201010,No Action,26,Female,CommunityReport,2
GZB_006660,2025-03-20 17:31:15,Robbery,28.7117582143608,77.45948739008273,Ghaziabad,201010,No Action,10,Female,FIR,4
GZB_006661,2025-02-14 12:16:29,Theft,28.66963380546713,77.45872583409621,Ghaziabad,201006,Pending,37,Male,FIR,2
GZB_006662,2024-02-07 13:28:47,Domestic Violence,28.672508605702255,77.44566724968254,Ghaziabad,201012,Investigation,24,Male,FIR,3
GZB_006663,2024-06-29 17:56:43,Domestic Violence,28.53520905712043,77.44258594960444,Ghaziabad,201010,Arrest,46,Female,News,3
GZB_006664,2023-11-21 17:58:53,Assault,28.650034205819264,77.40824618952433,Ghaziabad,201005,Investigation,25,Male,FIR,3
GZB_006665,2023-04-21 13:51:31,Assault,28.654477612435606,77.4156134961956,Ghaziabad,201002,Investigation,30,Male,FIR,3
GZB_006666,2024-08-06 04:50:17,Harassment,28.74714582329523,77.4086616503197,Ghaziabad,201001,Investigation,41,Female,News,2
GZB_006667,2023-04-24 13:56:08,Assault,28.65992327883504,77.5379523706798,Ghaziabad,201006,Investigation,35,Female,News,3
GZB_006668,2025-07-27 17:50:27,Fraud,28.70352180122671,77.45382351216486,Ghaziabad,201003,Arrest,36,Female,News,2
GZB_006669,2023-02-08 12:17:15,Burglary,28.661320056140926,77.41181921117384,Ghaziabad,201006,No Action,8,Male,FIR,3
GZB_006670,2024-07-06 19:20:07,Theft,28.666319067790276,77.40378078066584,Ghaziabad,201001,Investigation,23,Female,News,2
GZB_006671,2023-01-29 07:18:49,Sexual Assault,28.664640651469348,77.45688382548386,Ghaziabad,201007,Charge Sheeted,21,Female,FIR,5
GZB_006672,2025-06-06 18:28:44,Theft,28.650323351446595,77.4147375341804,Ghaziabad,201004,Investigation,60,Female,FIR,2
GZB_006673,2023-11-03 09:55:51,Burglary,28.665471669973876,77.45705155268043,Ghaziabad,201011,No Action,24,Male,PoliceDataset,3
GZB_006674,2024-09-07 10:50:17,Assault,28.58014976477447,77.37140728838403,Ghaziabad,201011,Investigation,23,Female,FIR,3
GZB_006675,2025-03-09 19:39:20,Theft,28.548186403455528,77.51736639485931,Ghaziabad,201003,Investigation,12,Female,News,2
GZB_006676,2025-08-14 20:39:50,Fraud,28.65881994047646,77.40849914936162,Ghaziabad,201002,Investigation,10,Female,PoliceDataset,2
GZB_006677,2025-03-06 01:55:24,Theft,28.53638771992229,77.36942217507212,Ghaziabad,201010,Investigation,12,Male,CommunityReport,2
GZB_006678,2025-05-18 10:10:26,Robbery,28.553689835180258,77.52090979218715,Ghaziabad,201001,No Action,45,Female,News,4
GZB_006679,2025-06-03 20:15:32,Theft,28.672665286852183,77.4499061849165,Ghaziabad,201005,Investigation,29,Female,News,2
GZB_006680,2025-05-27 16:09:30,Assault,28.609756080792824,77.46363573710674,Ghaziabad,201004,Investigation,29,Male,FIR,3
GZB_006681,2025-02-20 09:40:09,Fraud,28.65419510716377,77.39216266455783,Ghaziabad,201007,Investigation,30,Male,News,2
GZB_006682,2024-05-29 19:26:50,Theft,28.659183530492694,77.41681512875564,Ghaziabad,201005,Investigation,43,Male,FIR,2
GZB_006683,2025-04-02 17:34:12,Fraud,28.656629071784163,77.40416324686777,Ghaziabad,201006,Arrest,29,Male,PoliceDataset,2
GZB_006684,2023-11-12 01:17:41,Theft,28.65125335809698,77.42066171393694,Ghaziabad,201003,Investigation,27,Female,FIR,2
GZB_006685,2023-12-05 15:30:00,Burglary,28.733431062477614,77.48549178950257,Ghaziabad,201011,Pending,21,Male,News,3
GZB_006686,2024-05-11 18:21:26,Robbery,28.654504627071084,77.40494077865472,Ghaziabad,201002,Investigation,46,Male,PoliceDataset,4
GZB_006687,2024-09-16 10:20:54,Burglary,28.662522081767232,77.40942917357887,Ghaziabad,201010,Pending,29,Female,FIR,3
